split,feature,mean_abs_shap
0,q2_z_26_57,5.678903566776964
0,q2_z_54_60,3.665768649330194
0,q2_z_8_9,3.0067326154186174
0,q2_z_40_42,1.1971880696659463
0,q2_z_58_66,1.1895990432198513
0,q2_z_69_70,1.1690949953186016
0,q2_z_16_43,0.7919983717250955
0,q2_z_35_45,0.5876101205341516
0,q2_z_10_14,0.5627640328436854
0,q2_z_16_58,0.5513924214400105
0,q2_z_5_74,0.5286426466911314
0,q2_z_27_42,0.3655541976456928
0,q2_z_52_57,0.24121578325605242
0,q2_z_69_71,0.24068671030359098
0,q2_z_27_57,0.230285581252618
0,q2_z_74_76,0.20121490882307777
0,q2_z_23_42,0.16179773054961946
0,q2_z_57_67,0.13942710388367507
0,q2_z_6_68,0.1357296515987665
0,q2_z_50_79,0.13331456977287143
0,q2_z_18_39,0.13258202821605125
0,q2_z_6_65,0.13180959354780808
0,q2_z_11_42,0.1175237739404276
0,q2_z_11_22,0.11700207107808701
0,q2_z_38_65,0.10662307368403641
0,q2_z_17_21,0.09776916794896158
0,q2_z_17_73,0.09594785013547652
0,q2_z_7_16,0.09559410983235349
0,q2_z_22_25,0.09202144771551005
0,q2_z_11_36,0.08957585649119142
0,q2_z_17_34,0.08935650217772685
0,q2_z_42_70,0.08648770334031992
0,q2_z_39_70,0.07821246532962406
0,q2_z_17_44,0.07628706213191391
0,q2_z_61_69,0.07611267876996679
0,q2_z_32_55,0.07604385666227782
0,q2_z_58_79,0.07238999127285976
0,q2_z_39_59,0.06859779197973236
0,q2_z_15_17,0.06464869165856202
0,q2_z_16_49,0.06048882196034492
0,q2_z_33_61,0.05763629846357366
0,q1_z_74,0.0539957066977998
0,q2_z_9_46,0.05093485900263442
0,q2_z_18_74,0.05069586326226664
0,q2_z_7_54,0.0486061312219199
0,q2_z_33_54,0.04859313869495481
0,q2_z_46_57,0.046632015503478924
0,q2_z_5_25,0.042600674096128985
0,q2_z_55_64,0.04204366247033693
0,cl_60,0.04165669553811164
0,q2_z_9_33,0.04095418719674664
0,q2_z_5_52,0.040929039183622604
0,q2_z_1_58,0.04009535858847971
0,q2_z_12_39,0.038883172714603446
0,q2_z_1_17,0.03740702681768135
0,q2_z_61_62,0.03716049809209309
0,q1_z_53,0.03607048309293569
0,q2_z_13_15,0.03593723123570878
0,q2_z_48_50,0.03490255110564749
0,q2_z_43_45,0.034174460804780184
0,q2_z_0_33,0.033048446614842755
0,q2_z_10_25,0.03241395198412454
0,q2_z_49_57,0.03132398796247852
0,q2_z_60_70,0.03128055801748355
0,q2_z_23_52,0.02935082666277384
0,q2_z_29_64,0.027723958904938534
0,q2_z_58_72,0.026622762901063916
0,q2_z_35_74,0.026611654451615216
0,q2_z_7_57,0.025323647550012214
0,q2_z_59_74,0.024585338901745146
0,q2_z_20_57,0.024520731699420057
0,q2_z_12_21,0.023658633334158942
0,q2_z_66_72,0.02360232557065432
0,q2_z_50_66,0.02331732798613254
0,q2_z_9_74,0.022943034445598764
0,q2_z_40_59,0.02217026443440077
0,q2_z_36_52,0.022101000473106713
0,q2_z_23_43,0.02195126773736401
0,q2_z_25_73,0.0216409704377838
0,q2_z_7_32,0.02141118834914284
0,cl_41,0.020832958015665027
0,q2_z_19_43,0.0203700399939609
0,q2_z_36_57,0.019921106571012454
0,q2_z_52_68,0.019306957281745928
0,q2_z_28_36,0.01916141524455902
0,q2_z_2_64,0.01901686464489095
0,q2_z_1_64,0.01795718815107442
0,q2_z_1_10,0.017841324396998804
0,q2_z_33_79,0.01769809981821169
0,q2_z_0_25,0.016828079180816913
0,q2_z_27_69,0.014350384846739379
0,q2_z_33_43,0.01342504496218111
0,q2_z_10_17,0.01331456319572573
0,q2_z_1_6,0.013133008837762914
0,q2_z_1_62,0.013004917221096993
0,q2_z_29_74,0.012976334316741205
0,q2_z_33_55,0.012582745210399498
0,q2_z_7_59,0.01214893418276576
0,q2_z_39_46,0.012087317058077291
0,q2_z_63_64,0.01097932176942341
0,q2_z_5_31,0.010407734156536102
0,q2_z_14_50,0.010406991818897158
0,q2_z_29_57,0.010403706824972504
0,q2_z_2_57,0.01034887830920277
0,q2_z_22_68,0.010271016038594585
0,q1_z_8,0.010094098224624416
0,q2_z_22_37,0.009940543065381039
0,q2_z_12_14,0.009908664654900552
0,cl_18,0.009875328433693022
0,q2_z_27_52,0.009757805006343016
0,q2_z_39_47,0.009676370358815637
0,q1_z_39,0.009639279676242474
0,q2_z_13_41,0.009594608257555367
0,q2_z_49_74,0.009503022099046302
0,q2_z_33_52,0.009344670641345077
0,q2_z_15_33,0.009292684824145114
0,q2_z_18_46,0.009267235621262698
0,q2_z_32_53,0.009019374691654944
0,q2_z_2_10,0.008993974357835681
0,q2_z_2_34,0.00892083105011397
0,q2_z_62_65,0.008900223313882445
0,q2_z_14_33,0.00886049481582309
0,q2_z_33_41,0.008854045592874919
0,q2_z_11_55,0.008732664016084538
0,q2_z_51_58,0.008568957173602046
0,q2_z_1_33,0.008493978916734105
0,q2_z_48_66,0.008392704804929985
0,q2_z_5_50,0.008357005078328813
0,q2_z_4_10,0.008323430243957238
0,q2_z_33_74,0.00819059585326969
0,q2_z_17_38,0.007849967852246127
0,q2_z_71_73,0.007812339463188536
0,q2_z_7_10,0.007576618070978437
0,q2_z_45_65,0.0075026330102054475
0,q2_z_20_21,0.007376027691838908
0,q2_z_14_45,0.007230179013478573
0,q2_z_22_31,0.007162705467552857
0,q2_z_50_71,0.006901392542931996
0,q2_z_10_78,0.006797047785567954
0,q2_z_42_62,0.006714540628247227
0,q2_z_43_50,0.006686123311353671
0,q2_z_10_35,0.00618694454085643
0,q2_z_35_38,0.006171078230423701
