split,feature,mean_abs_shap
0,q2_z_100_106,8.795010471411425
0,q2_z_29_101,4.146550548479608
0,q2_z_33_115,1.9431746463725186
0,q1_z_33,1.8524963492810167
0,q2_z_61_88,0.8055210295789521
0,q2_z_53_127,0.6758958009561399
0,q2_z_4_19,0.2561794289139784
0,q2_z_4_113,0.2070679597643817
0,q2_z_55_76,0.17573143264796007
0,q2_z_32_81,0.12573770055463307
0,q2_z_25_139,0.12465089172957625
0,q2_z_62_97,0.07299470221465883
0,q2_z_54_116,0.06421718602627599
0,q2_z_5_31,0.05113358384648128
0,q2_z_22_110,0.05003945569093857
0,q2_z_31_87,0.04905380918126294
0,q2_z_2_133,0.04462192926338277
0,q2_z_38_90,0.03909035574476992
0,q2_z_65_66,0.03676144817536234
0,q2_z_23_99,0.03477958303261153
0,q2_z_44_108,0.03461628312312598
0,q2_z_34_46,0.034410292728385125
0,q2_z_122_130,0.033869256420987384
0,q2_z_22_124,0.033534469123952027
0,q2_z_30_76,0.03322597064606851
0,q2_z_17_87,0.030895543289982525
0,q2_z_65_79,0.028978594264720686
0,q2_z_114_119,0.02793998177361501
0,q2_z_61_99,0.02745019136719353
0,q2_z_42_118,0.026757458338929792
0,q2_z_109_110,0.025638709912538825
0,q2_z_1_114,0.025262402909207903
0,q2_z_3_106,0.024392981135754808
0,q2_z_61_124,0.023772250845018092
0,q2_z_44_61,0.02315347328785446
0,q2_z_73_122,0.02250453949056848
0,q2_z_40_90,0.02232286088423023
0,q2_z_17_20,0.02181690247803048
0,q2_z_2_86,0.021757909258807516
0,q2_z_17_124,0.021454609171748375
0,q2_z_2_94,0.0214334729831546
0,q2_z_110_134,0.02100552590142887
0,q2_z_111_122,0.020572616878758998
0,q2_z_34_116,0.020549494556444888
0,q2_z_17_21,0.020318891849411363
0,q2_z_60_101,0.020175619671088076
0,cl_104,0.019771508725446488
0,q2_z_24_101,0.019596270297717017
0,q2_z_17_133,0.01952933072388012
0,cl_53,0.0181408570365772
0,q2_z_1_65,0.017511016198913938
0,q2_z_1_82,0.017490549147437036
0,q2_z_75_90,0.01745054933052561
0,q2_z_17_97,0.015854192980830354
0,q2_z_39_60,0.0121653413889353
0,q2_z_24_129,0.01201308156896312
0,cl_50,0.01169235236515116
0,q2_z_76_116,0.011548978604391783
0,q2_z_27_99,0.011068051018672758
0,q2_z_70_103,0.010212361454367427
0,q2_z_23_44,0.010056067024030547
0,q2_z_17_114,0.009816725175440993
0,q2_z_2_40,0.009682384198049801
0,q2_z_22_107,0.009512488987136516
0,q2_z_17_33,1.8112553940346075e-18
0,q2_z_79_129,1.469412826709766e-18
0,cl_1,0.0
0,cl_26,0.0
0,cl_27,0.0
0,cl_28,0.0
0,cl_29,0.0
0,cl_30,0.0
0,cl_31,0.0
0,cl_32,0.0
0,cl_33,0.0
0,cl_34,0.0
0,cl_35,0.0
0,cl_36,0.0
0,cl_37,0.0
0,cl_38,0.0
0,cl_39,0.0
0,cl_40,0.0
0,cl_41,0.0
0,cl_42,0.0
0,cl_43,0.0
0,cl_44,0.0
0,cl_45,0.0
0,cl_46,0.0
0,cl_47,0.0
0,cl_48,0.0
0,cl_49,0.0
0,cl_51,0.0
0,cl_52,0.0
0,cl_54,0.0
0,cl_55,0.0
0,cl_56,0.0
0,cl_57,0.0
0,cl_58,0.0
0,cl_59,0.0
0,cl_60,0.0
0,cl_61,0.0
0,cl_62,0.0
0,cl_63,0.0
0,cl_64,0.0
0,cl_65,0.0
0,cl_66,0.0
0,cl_67,0.0
0,cl_68,0.0
0,cl_69,0.0
0,cl_70,0.0
0,cl_71,0.0
0,cl_72,0.0
0,cl_73,0.0
0,cl_74,0.0
0,cl_75,0.0
0,cl_76,0.0
0,cl_77,0.0
0,cl_78,0.0
0,cl_79,0.0
0,cl_80,0.0
0,cl_81,0.0
0,cl_82,0.0
0,cl_83,0.0
0,cl_84,0.0
0,cl_85,0.0
0,cl_86,0.0
0,cl_87,0.0
0,cl_88,0.0
0,cl_89,0.0
0,cl_90,0.0
0,cl_91,0.0
0,cl_92,0.0
0,cl_93,0.0
0,cl_94,0.0
0,cl_95,0.0
0,cl_96,0.0
0,cl_97,0.0
0,cl_98,0.0
0,cl_99,0.0
0,cl_100,0.0
0,cl_101,0.0
0,cl_102,0.0
0,cl_103,0.0
0,cl_105,0.0
0,cl_106,0.0
0,cl_107,0.0
0,cl_108,0.0
0,cl_109,0.0
0,cl_110,0.0
0,cl_111,0.0
0,cl_112,0.0
0,cl_113,0.0
0,cl_114,0.0
0,cl_115,0.0
0,cl_116,0.0
0,cl_117,0.0
0,cl_118,0.0
0,cl_119,0.0
0,cl_120,0.0
0,cl_121,0.0
